baseMean	log2FoldChange	lfcSE	pvalue	padj	direction	gained_ac	gene
Smarca2	3911.48957764426	0.452649836404432	0.0964967880884484	2.7210163112826e-06	2.93004802791093e-05	up	FALSE	Smarca2
Fbxo44	114.289520256995	-1.10479042566389	0.235786254847266	2.79196753959667e-06	3.00387366606532e-05	dn	FALSE	Fbxo44
Gstp2	1113.21698127918	-1.03475411776412	0.220845400660691	2.79382332126913e-06	3.00387366606532e-05	dn	FALSE	Gstp2
Parp10	921.217535927344	0.381590115934182	0.081445123569518	2.79629299675655e-06	3.00387366606532e-05	up	FALSE	Parp10
Tnrc18	1466.18389608561	-0.50859764340759	0.108552217548133	2.79576082676475e-06	3.00387366606532e-05	dn	FALSE	Tnrc18
Brd2	4126.08643791413	-0.329469104831497	0.0703610423608249	2.83327931164135e-06	3.04177873757606e-05	dn	FALSE	Brd2
Ercc5	552.098386762921	-0.472456185211732	0.100997728986438	2.89843087460065e-06	3.10985810576529e-05	dn	TRUE	Ercc5
Grsf1	3690.56120447268	-0.297532193134971	0.063613758579765	2.90864910262658e-06	3.11895071040642e-05	dn	FALSE	Grsf1
Slc7a6os	527.930080368354	-0.534430389997889	0.114422884717066	3.00233533002778e-06	3.21748170838088e-05	dn	FALSE	Slc7a6os
Ppp1r15b	3390.07907267773	0.261354229494364	0.0559872445118876	3.03993356632456e-06	3.25582345911863e-05	up	FALSE	Ppp1r15b
2310008H09Rik	1209.17646330561	-0.423886141542916	0.0908105378198758	3.044304002301e-06	3.25660414982989e-05	dn	FALSE	2310008H09Rik
Alg6	292.685272404136	0.642807315647385	0.137708859684682	3.04335550436664e-06	3.25660414982989e-05	up	FALSE	Alg6
Cpt1a	33369.9034320209	-0.224255087795781	0.0480810936236148	3.09968779421349e-06	3.31386825387343e-05	dn	FALSE	Cpt1a
Mme	1519.63767346799	1.23287180090104	0.26461009744397	3.17438130483017e-06	3.39169558053718e-05	up	FALSE	Mme
Dhrs11	859.142612160175	0.478531468447973	0.102753576255458	3.20728211026614e-06	3.42480285517733e-05	up	FALSE	Dhrs11
Map1lc3a	3033.72113952171	-0.363656742975383	0.0780930114049211	3.21297817042153e-06	3.42883815967538e-05	dn	FALSE	Map1lc3a
Fxr1	2037.47057771096	-0.328437841732575	0.0705564136844012	3.24031165908227e-06	3.4559459948924e-05	dn	FALSE	Fxr1
Glcci1	292.29311736566	-0.746590715010867	0.160487635162618	3.28708861963464e-06	3.50196931784967e-05	dn	FALSE	Glcci1
Rbm39	3810.41058527176	-0.256357146466579	0.0551069180918388	3.28737922658481e-06	3.50196931784967e-05	dn	FALSE	Rbm39
Cpt2	10630.6471813454	-0.224867109496852	0.0483667300186158	3.33207999281438e-06	3.54747516377845e-05	dn	FALSE	Cpt2
Tspan4	1558.01778954306	1.03816676542133	0.223338517084911	3.34519710418638e-06	3.55932155892193e-05	up	FALSE	Tspan4
Tmem220	492.688642028609	0.542843446750172	0.116808016665743	3.36286257068746e-06	3.57599048390701e-05	up	FALSE	Tmem220
Hnrnpd	1040.51969732083	-0.489663281753625	0.105370048982901	3.36662995731861e-06	3.57786948405232e-05	dn	FALSE	Hnrnpd
Mbd1	2207.75552721331	0.799750741308717	0.172206411034262	3.41495371378074e-06	3.62707019742769e-05	up	FALSE	Mbd1
Cib3	66.2556567885095	-1.78500325087173	0.384399086566149	3.42357146399721e-06	3.63406523472131e-05	dn	FALSE	Cib3
D830005E20Rik	17.6338239683188	2.09219065031384	0.450567240491954	3.42623485286184e-06	3.63473526561606e-05	up	FALSE	D830005E20Rik
Pten	4460.28818588302	0.343413708384327	0.0739858080705408	3.4569490784846e-06	3.66514470763341e-05	up	FALSE	Pten
Rtn4	2738.03453147406	0.555982103463036	0.119792059506111	3.46346910194766e-06	3.66988201169644e-05	up	FALSE	Rtn4
Slc33a1	2040.23747628066	0.559344153856216	0.120566386916123	3.49584041995891e-06	3.7019894465e-05	up	FALSE	Slc33a1
Crot	50601.7137614986	-0.587912013148989	0.126744495117453	3.50844177013526e-06	3.71313547341061e-05	dn	FALSE	Crot
Krcc1	2575.47563475865	-0.341364511893053	0.0736094696482818	3.52634791469275e-06	3.72987929049051e-05	dn	FALSE	Krcc1
Marveld3	76.0233212734489	-1.37837826354344	0.297259952095523	3.53595214362885e-06	3.7378274255878e-05	dn	FALSE	Marveld3
Ift27	214.204237407597	0.727317539395928	0.156961411294454	3.59127164897794e-06	3.79406288916831e-05	up	FALSE	Ift27
Lrp11	104.188735460843	1.18619283172714	0.256018374010558	3.59998613255963e-06	3.80102431918309e-05	up	FALSE	Lrp11
B230312A22Rik	719.356086209661	0.647928812035976	0.139849465716948	3.60326871743498e-06	3.80224568023847e-05	up	FALSE	B230312A22Rik
Isca1	2328.40206699979	-0.275648487383983	0.0595383206043192	3.66079336859418e-06	3.86066923294078e-05	dn	FALSE	Isca1
Pnpt1	930.479552314378	0.355287722412417	0.0767734733413258	3.69676574863734e-06	3.89630831939467e-05	up	FALSE	Pnpt1
2810459M11Rik	2929.28062655701	-0.467730033332299	0.10107727991532	3.70196020159898e-06	3.89948528656063e-05	dn	FALSE	2810459M11Rik
Nom1	844.599856044887	-0.360223240749726	0.0778490124381093	3.70635879873526e-06	3.90182068712059e-05	dn	FALSE	Nom1
Stat5a	569.631316480913	0.550721045273085	0.119104446080904	3.7668303507716e-06	3.96314868552358e-05	up	FALSE	Stat5a
Slc48a1	2334.99398881792	-0.408300267855564	0.0883073496484206	3.77087240317741e-06	3.96506900665674e-05	dn	FALSE	Slc48a1
Ift140	235.968722453231	0.693469982739215	0.150057530146355	3.81231152009919e-06	4.0062869476201e-05	up	FALSE	Ift140
Mmaa	576.392999960914	0.480016863280953	0.103880217994255	3.8213630007652e-06	4.01344090614717e-05	up	FALSE	Mmaa
Smpd1	1421.87824820208	0.311677586419932	0.0674530479040733	3.82521590540874e-06	4.01512979367023e-05	up	TRUE	Smpd1
Plcl2	651.227483765057	-0.492587714215567	0.106717792086436	3.91588701969371e-06	4.10789180259482e-05	dn	FALSE	Plcl2
Pou2f1	172.379231344013	-0.683193101150158	0.14805615637699	3.94196980981795e-06	4.13282954386892e-05	dn	FALSE	Pou2f1
Sh3yl1	148.766349626506	0.745393740340015	0.16156335839733	3.95694414722087e-06	4.14609859503178e-05	up	TRUE	Sh3yl1
Arpc1a	1711.09069539479	0.325719693200042	0.0706050276873689	3.96392654275912e-06	4.14820749270153e-05	up	FALSE	Arpc1a
B3gnt1	625.365585103032	0.453923678637816	0.0983927057963512	3.96158737919639e-06	4.14820749270153e-05	up	FALSE	B3gnt1
Cdh18	37.8856335777964	1.82826242395595	0.396314489705598	3.96591457705446e-06	4.14820749270153e-05	up	FALSE	Cdh18
Hsd17b4	29204.0578476171	-0.244463905269362	0.0530250259688748	4.01992452044236e-06	4.20224254661789e-05	dn	FALSE	Hsd17b4
Cspg5	48.1812771895878	-1.74008620434743	0.377531804583752	4.04393313166048e-06	4.22487079397659e-05	dn	FALSE	Cspg5
Ucp2	1145.94977733335	0.814168371143368	0.176652045016713	4.04840659202836e-06	4.22707532428601e-05	up	FALSE	Ucp2
Psmb7	4819.64438799835	-0.399612689570799	0.0867098465537027	4.05351376854675e-06	4.22993858017662e-05	dn	FALSE	Psmb7
A630076J17Rik	17.5728826742305	2.04702417322543	0.444416895752276	4.10311066121139e-06	4.27919750941265e-05	up	FALSE	A630076J17Rik
Cd274	78.1403988067057	1.15820901639263	0.251587460471449	4.15241868872721e-06	4.32809794094259e-05	up	TRUE	Cd274
Clec2h	34.9466839163183	1.83169030177767	0.397981843966239	4.17556051625228e-06	4.34968406486245e-05	up	FALSE	Clec2h
Erbb4	43.2005957784631	1.83509852252242	0.398948904131232	4.22828818675221e-06	4.39692805280524e-05	up	FALSE	Erbb4
Jak3	916.409371687024	0.721286713499817	0.156801568765867	4.22497444380667e-06	4.39692805280524e-05	up	FALSE	Jak3
Zfp467	821.044722970629	-0.450252811259625	0.0978833725603314	4.22712755393439e-06	4.39692805280524e-05	dn	FALSE	Zfp467
Nae1	706.008870382039	-0.413052165429671	0.0898540427740645	4.28774851377762e-06	4.45616908294169e-05	dn	TRUE	Nae1
Sox6	412.798131303023	0.534201109573816	0.116300541951952	4.36330172607106e-06	4.53205660119088e-05	up	FALSE	Sox6
Prodh2	8222.11997674666	0.653231740712852	0.142224034416532	4.36966917521403e-06	4.53603615019606e-05	up	TRUE	Prodh2
Necap1	1642.57224040427	-0.387170269629814	0.0843243572943843	4.4019713271379e-06	4.56691758452369e-05	dn	FALSE	Necap1
Ift172	612.850923459983	0.557315164645451	0.121429158073063	4.44027869264122e-06	4.60398983748295e-05	up	FALSE	Ift172
Rpl5	9233.54809572842	-0.377527310220897	0.0822976776830179	4.48932336728446e-06	4.65214587179894e-05	dn	FALSE	Rpl5
Prelid1	4512.08583276356	0.360667459466001	0.0786451623475742	4.51798112454128e-06	4.6791320436332e-05	up	TRUE	Prelid1
Osbp	2209.95330696725	0.337649649296222	0.0736315392982593	4.52541462721873e-06	4.68411840407606e-05	up	FALSE	Osbp
Abcg5	2841.51559394187	0.581021273369926	0.126828628527704	4.62420743912997e-06	4.78360753361936e-05	up	FALSE	Abcg5
Cul1	2564.96437689139	-0.382750674699284	0.083607874216409	4.69608386930793e-06	4.85336754538106e-05	dn	FALSE	Cul1
Rsl1d1	1499.54035343717	-0.418466726019381	0.0914105485312867	4.69706989883407e-06	4.85336754538106e-05	dn	FALSE	Rsl1d1
Slc4a4	6375.9423813156	-0.4220355948863	0.0922180501851299	4.72827346949938e-06	4.88278864177055e-05	dn	FALSE	Slc4a4
Lrrc29	162.210721299811	-0.862777063156923	0.188596378815894	4.76839939607746e-06	4.92138439689795e-05	dn	FALSE	Lrrc29
Ncam2	93.9603936034668	0.977358062182778	0.213668414424031	4.78085762851847e-06	4.93139674415694e-05	up	FALSE	Ncam2
Atp1b1	1944.10504231176	-0.436263674087832	0.095392834894817	4.80014908915417e-06	4.94844187945888e-05	dn	FALSE	Atp1b1
Cnp	271.976297886789	0.713230609759667	0.156028824604022	4.85063094532843e-06	4.99760282765809e-05	up	FALSE	Cnp
Slc34a2	53.4885534068265	-1.64977819958637	0.360927549135927	4.85541118460036e-06	4.99964792445377e-05	dn	FALSE	Slc34a2
Myo1e	1888.81292611927	0.739409466968108	0.161770382578005	4.86017746147667e-06	5.0016762989627e-05	up	FALSE	Myo1e
Ctns	628.354051635586	0.458013835172875	0.100230543154862	4.88647933987485e-06	5.02585218361136e-05	up	FALSE	Ctns
Cpeb1	179.205588123187	0.816949325490223	0.17887494656607	4.94392144949129e-06	5.08201028997709e-05	up	FALSE	Cpeb1
Chek2	53.5179320744001	1.2989030646329	0.284430118837462	4.95495190215713e-06	5.08898124776871e-05	up	FALSE	Chek2
Gm8615	96.9115824132716	1.03687631436517	0.227055275349851	4.95639345500005e-06	5.08898124776871e-05	up	FALSE	Gm8615
Nnmt	8455.44527149818	-0.947364740478738	0.2074832164097	4.97160183362041e-06	5.10166783684077e-05	dn	FALSE	Nnmt
Tcea1	3015.10669096666	-0.251113426788894	0.0550085367556967	4.99517865869221e-06	5.12292233310601e-05	dn	TRUE	Tcea1
Nags	3279.54246044356	-0.309998287155903	0.0679302803099301	5.03132698701843e-06	5.15703807964537e-05	dn	TRUE	Nags
Prdx5	7630.78713533107	-0.431009462772945	0.0945292808883262	5.12672756347345e-06	5.251812668974e-05	dn	FALSE	Prdx5
Fam131c	386.156443571001	-0.625605923510241	0.137215148691466	5.1322813395511e-06	5.2544925036755e-05	dn	FALSE	Fam131c
Abhd15	2613.38017664072	0.528314918466322	0.115939037592309	5.19304969524026e-06	5.31366629571323e-05	up	FALSE	Abhd15
D2hgdh	1346.55163137007	0.447497027300452	0.0982407549609143	5.23592321113435e-06	5.35158638408945e-05	up	FALSE	D2hgdh
Sec61a1	4909.94682384555	0.484858928160326	0.106443117113383	5.23609312990972e-06	5.35158638408945e-05	up	TRUE	Sec61a1
C6	7255.1752200105	-1.10211308269439	0.241973484091214	5.24640485483413e-06	5.35784095878609e-05	dn	FALSE	C6
Foxk1	753.613130254128	0.364147055400841	0.0799512567365243	5.24820382410446e-06	5.35784095878609e-05	up	FALSE	Foxk1
Id2	3837.78475104871	-0.735950557905695	0.161623353315148	5.27628162668573e-06	5.38343258270969e-05	dn	FALSE	Id2
Fam98c	210.665092427258	-0.836443165771826	0.183723190419455	5.29527298872341e-06	5.39852629093265e-05	dn	FALSE	Fam98c
Strap	2978.48128363265	-0.238677631679708	0.0524259399144643	5.29711150653405e-06	5.39852629093265e-05	dn	TRUE	Strap
Chac1	130.809179833477	1.85617665453299	0.407781730222826	5.31667062615792e-06	5.4153741924522e-05	up	TRUE	Chac1
D14Ertd449e	23.8201011979144	1.93739627163369	0.425797488024502	5.36353180314605e-06	5.45378793809381e-05	up	FALSE	D14Ertd449e
Myom1	114.949542186828	-1.73183576174372	0.38061638020083	5.36249996140484e-06	5.45378793809381e-05	dn	FALSE	Myom1
Nek7	2486.18299454202	-0.366701923294217	0.0805890978590221	5.35778522140157e-06	5.45378793809381e-05	dn	FALSE	Nek7
Calm2	3155.80105575766	-0.431474096003739	0.0948692989374377	5.41350228564837e-06	5.50147169779016e-05	dn	TRUE	Calm2
Zmym3	475.824311978203	-0.546267683512087	0.120132001437278	5.43569241990087e-06	5.52088555493168e-05	dn	FALSE	Zmym3
Ero1lb	2586.32182338052	0.843695895854112	0.18564766580713	5.50375423992903e-06	5.58684156273386e-05	up	TRUE	Ero1lb
Zscan21	554.124737107418	-0.610192324357929	0.134283278279993	5.5178890111892e-06	5.59801264061996e-05	dn	FALSE	Zscan21
A330093E20Rik	58.530736220906	-1.45609064939113	0.320502439125344	5.54197920085239e-06	5.61926530535407e-05	dn	FALSE	A330093E20Rik
Il13ra1	1281.47713180534	0.910326108201029	0.200409349829913	5.56349278518526e-06	5.63552573810352e-05	up	FALSE	Il13ra1
Slc12a7	3584.80861102111	0.619629320542588	0.13641305269972	5.56431759671856e-06	5.63552573810352e-05	up	FALSE	Slc12a7
Trak1	2610.8998100765	0.296013662782654	0.0651933627635011	5.61079175945458e-06	5.67616636932153e-05	up	FALSE	Trak1
Ubtf	2100.41455215816	-0.411446305814977	0.0906153996191004	5.61001727063438e-06	5.67616636932153e-05	dn	FALSE	Ubtf
Treh	159.948697318714	-0.733528822656438	0.161574204300833	5.62840656371893e-06	5.69076765396703e-05	dn	FALSE	Treh
Mad2l2	544.226426599792	-0.533794991821253	0.117620524829085	5.67146565880379e-06	5.73106411148952e-05	dn	FALSE	Mad2l2
Clcc1	1410.4756008708	-0.301382896229361	0.0664118387821475	5.67660554862778e-06	5.73301901991849e-05	dn	FALSE	Clcc1
S100pbp	231.937415926937	-0.711035818452109	0.156695278401969	5.68716816765869e-06	5.74044525094489e-05	dn	FALSE	S100pbp
Mllt6	966.762592487126	-0.390996369481107	0.0861891893345452	5.7198282193866e-06	5.77015496514093e-05	dn	FALSE	Mllt6
Srxn1	2723.64769144225	-0.804216502806952	0.177392394884031	5.80017504123344e-06	5.84791041643186e-05	dn	FALSE	Srxn1
Wdr7	796.812556304525	0.359082134349524	0.0792126788614969	5.81133697323516e-06	5.85586327342446e-05	up	FALSE	Wdr7
Hs1bp3	447.789717437019	0.620335837206749	0.136867436328468	5.83215861765341e-06	5.87353541865703e-05	up	FALSE	Hs1bp3
Tgif1	398.537037925213	0.479215015355639	0.10577546560316	5.88461812786618e-06	5.92303206724899e-05	up	FALSE	Tgif1
Smc5	706.761537453658	-0.717841135008059	0.158493625684971	5.92219233145299e-06	5.95749898989697e-05	dn	FALSE	Smc5
Txnl1	3538.03259954757	-0.349908348880423	0.0772740414482808	5.95027094097873e-06	5.98238032885585e-05	dn	FALSE	Txnl1
Fam58b	191.075814986935	-0.742902574403647	0.164077667494062	5.96151969334036e-06	5.99032254129695e-05	dn	FALSE	Fam58b
Dcaf8	5212.86190990253	-0.261484912720622	0.0577965751841636	6.06162086229802e-06	6.0855777103246e-05	dn	TRUE	Dcaf8
Tollip	2230.10691460067	0.336630981128663	0.0744071342712813	6.06312170401344e-06	6.0855777103246e-05	up	FALSE	Tollip
Zfp653	283.052895601075	-0.801550174499455	0.177195133706485	6.08123609168418e-06	6.10033587974556e-05	dn	FALSE	Zfp653
Tmc6	466.175838445018	0.72857625925066	0.161102683574816	6.11325416208952e-06	6.12901703717114e-05	up	TRUE	Tmc6
Mtif3	608.274711554774	-0.457561509957074	0.101182603392058	6.12186560549957e-06	6.13421222520814e-05	dn	FALSE	Mtif3
Dnpep	1648.03493427742	0.390547408525075	0.0863980018921487	6.17435503844516e-06	6.18334346123349e-05	up	TRUE	Dnpep
Ccdc85b	244.084952123314	0.846798268766926	0.187340447230858	6.18093161693798e-06	6.18646574709305e-05	up	FALSE	Ccdc85b
Cideb	1689.33962122852	0.38634907450657	0.0854943893617816	6.21326385861961e-06	6.21534884649163e-05	up	FALSE	Cideb
Lepr	635.548618426583	-1.98999962471325	0.440389434300679	6.22125511537197e-06	6.21986411366926e-05	dn	FALSE	Lepr
Cpn2	14067.3395247334	0.464033544355358	0.102701508710993	6.23458065825526e-06	6.2297044499192e-05	up	TRUE	Cpn2
Nfe2l1	6533.63301940839	0.374104826310565	0.082838976414321	6.30042721296477e-06	6.29198442942981e-05	up	FALSE	Nfe2l1
Osbpl2	1020.10543047579	0.409135247055319	0.0906065276806889	6.31627061286444e-06	6.30428661728199e-05	up	FALSE	Osbpl2
Cyp4f14	3507.75511778949	0.711269976482401	0.157545802680885	6.34103690824981e-06	6.32220116404889e-05	up	FALSE	Cyp4f14
Hhex	2484.25252561287	-0.895949601400176	0.198457772028614	6.34482337552709e-06	6.32220116404889e-05	dn	FALSE	Hhex
Kdm6b	991.050889331592	0.52089384430567	0.115379397747106	6.34311562342505e-06	6.32220116404889e-05	up	FALSE	Kdm6b
C2cd2	3989.35929446567	0.48037443774353	0.106416018621664	6.35808882495529e-06	6.33189179972997e-05	up	FALSE	C2cd2
Gnb1	2571.25217588348	0.271050525006273	0.0600510727926863	6.37163370501256e-06	6.34184977450499e-05	up	FALSE	Gnb1
C3	289587.327421351	0.473877350735637	0.10500372201447	6.39297906604401e-06	6.35955637237281e-05	up	FALSE	C3
Ap2b1	2115.98942307352	0.360206824316787	0.0798253283728974	6.40867503808104e-06	6.37162655537062e-05	up	FALSE	Ap2b1
Creb3l3	20709.081606686	-0.260225454544488	0.0576863026886794	6.45093106432731e-06	6.41007516758657e-05	dn	FALSE	Creb3l3
Hebp1	6167.18284161979	0.38299580404761	0.084904385763023	6.45509617426348e-06	6.41065242492374e-05	up	FALSE	Hebp1
Bop1	1207.7928840708	-0.340732752639738	0.0755399818462058	6.46360033831712e-06	6.41306791800606e-05	dn	FALSE	Bop1
Tmem30b	1791.73063942753	-0.405489272387502	0.0898971318588114	6.46469946112319e-06	6.41306791800606e-05	dn	FALSE	Tmem30b
Rc3h1	863.366219389291	0.371911734759995	0.0824618779203756	6.47955207304156e-06	6.42423882363755e-05	up	FALSE	Rc3h1
Adhfe1	3769.37457603084	0.353781890126611	0.0786042376828836	6.76984370751973e-06	6.70833377023257e-05	up	FALSE	Adhfe1
Gabarapl2	2146.34713489975	-0.295248934727365	0.0656291818437074	6.83558820995853e-06	6.76973038335096e-05	dn	FALSE	Gabarapl2
Zc3h15	1785.0649030239	-0.289051831031296	0.0642552964042483	6.84377012635642e-06	6.77408259435589e-05	dn	FALSE	Zc3h15
D15Ertd621e	3122.62068502693	-0.222889647650374	0.049555610286279	6.86705095971089e-06	6.79336689520957e-05	dn	FALSE	D15Ertd621e
Rnd3	598.742952698802	0.430920063444419	0.0958393902095835	6.91549317892527e-06	6.83750751786939e-05	up	FALSE	Rnd3
Slmo2	1071.40960253694	-0.347871601548721	0.077384875103499	6.94577018542901e-06	6.86364892467311e-05	dn	FALSE	Slmo2
Serpina3n	24115.4870210905	0.84235003995106	0.187413470379025	6.96982982709868e-06	6.88362099875688e-05	up	FALSE	Serpina3n
Clpp	1592.01111377498	-0.375276521275719	0.0835089638976048	6.99478365204569e-06	6.90445366448616e-05	dn	FALSE	Clpp
Bcar1	1788.12758785721	0.492980720427397	0.109744072575474	7.05261882928612e-06	6.95770217212419e-05	up	FALSE	Bcar1
Tmem29	198.068461849747	-0.681938079048132	0.151852131647746	7.09550012265368e-06	6.99614747485026e-05	dn	FALSE	Tmem29
Chrac1	368.05862793088	-0.490100338132648	0.109138938366158	7.10196992407907e-06	6.99866854336519e-05	dn	FALSE	Chrac1
Vkorc1l1	696.550761142336	-0.567093425723791	0.126311750207229	7.13459264368305e-06	7.02694515555699e-05	dn	FALSE	Vkorc1l1
1810037I17Rik	434.252536495777	0.503331030104634	0.112113942869906	7.14040487890471e-06	7.02879921101209e-05	up	FALSE	1810037I17Rik
Col27a1	925.858772490505	1.32288812785428	0.294717605244345	7.16714390532934e-06	7.05123959794943e-05	up	FALSE	Col27a1
Fam13a	2198.97798169266	-0.924555024493842	0.205997449629102	7.18319473097918e-06	7.06314573712444e-05	dn	FALSE	Fam13a
Wrn	433.167052250486	0.512110346408728	0.114119066069674	7.20607381903369e-06	7.08174924874926e-05	up	FALSE	Wrn
AI987944	535.967105892135	-0.493433366557771	0.109974405903121	7.23002625472493e-06	7.10138657836409e-05	dn	FALSE	AI987944
Prpf18	1144.5230034879	-0.305182379254666	0.0680362756202474	7.27147427829317e-06	7.13817721962413e-05	dn	FALSE	Prpf18
Enpp1	888.108070108233	0.332665957072042	0.0741680289727461	7.28109704725136e-06	7.13978628218957e-05	up	FALSE	Enpp1
Rpl7a	10294.9253342358	-0.216378705172193	0.0482409761412985	7.27869624865017e-06	7.13978628218957e-05	dn	FALSE	Rpl7a
Mmp19	1996.49741354784	0.612699208439653	0.136697056318501	7.38884449812838e-06	7.24147247635749e-05	up	FALSE	Mmp19
Calcoco1	1579.71936019533	-0.415757904581357	0.0927661821378846	7.40219659832653e-06	7.25058534269816e-05	dn	FALSE	Calcoco1
Aox1	3608.65830105823	0.338899301737837	0.0756281877919117	7.4250887228535e-06	7.26902774477054e-05	up	FALSE	Aox1
Eif2d	1138.63455311714	0.317603192762324	0.070917359983073	7.51703829085205e-06	7.35501897539277e-05	up	FALSE	Eif2d
Rexo2	2236.53912823055	-0.301432107595871	0.067313470468356	7.53330907633728e-06	7.36690902894306e-05	dn	FALSE	Rexo2
Ddost	2448.5652738345	0.67380442637327	0.150583243309533	7.65434391122129e-06	7.48118006536087e-05	up	FALSE	Ddost
Ngly1	1599.87841329723	-0.30445995376552	0.0680444160540673	7.66155404746838e-06	7.48413739448495e-05	dn	FALSE	Ngly1
Cenpm	49.3777259253074	1.91491792337893	0.428008605569379	7.67635123308846e-06	7.49449880758844e-05	up	FALSE	Cenpm
Rpl35	1802.13512975323	-0.499383317276269	0.111643140184695	7.71183003497551e-06	7.52502956931653e-05	dn	FALSE	Rpl35
